"UNIT NUMBER","total_predicted_cost","total_actual_cost","avg_repair_duration","work_order_count","last_service_date","strategy","estimated_savings"
"12100181",3081.38373884313,3850.514015,79.9230769230769,13,12-05-24,"Monitor Closely",308.138373884313
"12100182",5449.06942690775,4104.602392,60.8571428571429,7,11-07-24,"Consider Replacement",1362.26735672694
"12100183",5013.6993019507,3812.263318,39.7,10,12-03-24,"Monitor Closely",501.36993019507
"12100184",2883.44602831482,1891.384144,12.2,5,11-06-24,"Keep as-it is",0
"12100185",2789.72773541464,3237.43263,113.285714285714,7,11-07-24,"Monitor Closely",278.972773541465
"12100186",1204.3399805602,613.446782,0,2,8-06-24,"Keep as-it is",0
"12100187",3101.37187641597,3013.711924,6,5,12-05-24,"Monitor Closely",310.137187641597
"12100188",4231.4101353641,4538.38275,4.28571428571429,7,10-10-24,"Monitor Closely",423.14101353641
"12100189",3427.64157189015,3626.413218,4.28571428571429,7,12-11-24,"Monitor Closely",342.764157189015
"12100190",2878.37461687866,8032.166698,5.8,5,12-02-24,"Keep as-it is",0
"12100191",2493.47362098492,2609.196796,0,4,10-02-24,"Keep as-it is",0
"12100192",6420.3797922851,4950.115336,44.4545454545455,11,10-10-24,"Monitor Closely",642.03797922851
"12100193",6600.09833148582,6508.91918,79.75,8,12-02-24,"Consider Replacement",1650.02458287145
"12100194",2709.58264359936,2814.14829,22.75,8,11-05-24,"Monitor Closely",270.958264359936
"12100195",1203.40639485007,767.843712,92,2,9-06-24,"Monitor Closely",120.340639485007
"12100196",3818.91143082994,2283.624625,0,12,11-01-24,"Monitor Closely",381.891143082994
"12100197",3276.41003952781,4668.7039,25.5,6,12-11-24,"Monitor Closely",327.641003952781
"12100198",3524.52964734014,3426.8753,7.75,8,12-10-24,"Monitor Closely",352.452964734014
"12100199",3916.0115819334,1070.320001,0,10,12-11-24,"Monitor Closely",391.60115819334
"12100200",4172.19954122992,4650.66098,19.4545454545455,11,10-09-24,"Monitor Closely",417.219954122992
"12100201",12421.0038725995,10646.75573,7.75,24,12-04-24,"Monitor Closely",1242.10038725995
"12100202",3727.29892053002,2958.194375,0,12,11-05-24,"Monitor Closely",372.729892053002
"12100203",2663.14310943904,1189.936975,7.625,8,12-02-24,"Keep as-it is",0
"12100204",5769.28134254482,4392.393469,34.8571428571429,14,12-05-24,"Monitor Closely",576.928134254482
"12100205",6227.98805775098,4804.025497,5.29411764705882,17,12-12-24,"Monitor Closely",622.798805775098
"12100206",4956.84944210128,4557.993916,23.6666666666667,18,12-05-24,"Monitor Closely",495.684944210128
"12100207",4919.19810281279,5671.034113,27.3,10,12-04-24,"Monitor Closely",491.919810281279
"12100208",11501.3036046257,12068.2737,0,33,11-12-24,"Monitor Closely",1150.13036046257
"12100209",2681.45341511123,1089.313128,3.75,8,12-05-24,"Keep as-it is",0
"12100210",8234.2920979161,6813.674867,14.3333333333333,21,12-03-24,"Monitor Closely",823.42920979161
"12100211",5030.61543451498,2545.394525,5.54545454545454,11,10-10-24,"Monitor Closely",503.061543451498
"12100212",7687.29327217713,7673.299925,16.2666666666667,15,12-02-24,"Monitor Closely",768.729327217713
"12100213",2882.45040938995,5224.673,2.5,12,10-08-24,"Keep as-it is",0
"12100214",8417.89300931357,5523.351,37.3333333333333,18,12-02-24,"Monitor Closely",841.789300931357
"12100215",1843.33027339684,1137.92625,8.57142857142857,7,12-11-24,"Keep as-it is",0
"12100216",2991.25201153247,3968.38265,12.1,10,12-10-24,"Keep as-it is",0
"12100217",4284.21665899403,3433.0237,10.9285714285714,14,12-06-24,"Monitor Closely",428.421665899403
"12100218",3470.0551768921,3168.199125,0,15,12-09-24,"Monitor Closely",347.00551768921
"12100219",3463.65751725887,3611.6215,8.57142857142857,14,12-02-24,"Monitor Closely",346.365751725887
"12100220",4632.98237744358,4876.408125,25.95,20,12-10-24,"Monitor Closely",463.298237744358
"12100221",3351.87559684025,3054.77835,3.44444444444445,9,10-08-24,"Monitor Closely",335.187559684025
"12100222",2174.16219929874,3528.86385,0,8,8-05-24,"Keep as-it is",0
"12100223",2423.28402636691,2420.8716,0,4,10-09-24,"Keep as-it is",0
"12100224",2846.14206707659,2545.00065,15.375,8,10-11-24,"Keep as-it is",0
"12100225",4537.61209048582,4009.74565,39.2857142857143,14,11-08-24,"Monitor Closely",453.761209048582
"12100226",1096.05357878311,1055.682225,10.3333333333333,6,8-07-24,"Keep as-it is",0
"12100227",3179.62978336888,1892.808275,0,6,11-04-24,"Monitor Closely",317.962978336888
"12100228",2102.02395733493,2721.958242,0,8,12-12-24,"Keep as-it is",0
"12100229",2270.74025088604,2663.460425,8.57142857142857,7,11-11-24,"Keep as-it is",0
"12100230",5487.84659803787,5172.955434,224.5,10,11-07-24,"Consider Replacement",1371.96164950947
"12100231",2420.07426256553,1995.793233,48.1428571428571,7,12-02-24,"Monitor Closely",242.007426256553
"12100232",118.460324106847,113.773333,0,1,3-12-24,"Keep as-it is",0
"12100235",5589.72165424461,3062.52779,33.3,10,8-06-24,"Monitor Closely",558.972165424461
"12100236",1767.67788343241,2639.104666,121,6,10-09-24,"Monitor Closely",176.767788343241
"12100237",3476.07470268094,5008.356555,98.875,8,10-01-24,"Monitor Closely",347.607470268094
"12100238",446.769284979724,1392.929533,213,2,8-01-24,"Monitor Closely",44.6769284979724
"12100239",1810.2985543803,3094.839821,171.2,5,8-05-24,"Monitor Closely",181.02985543803
"12100240",970.68438511033,1087.961623,122.666666666667,6,11-06-24,"Monitor Closely",97.068438511033
"12100241",3308.21046081154,3544.109777,39,7,11-12-24,"Monitor Closely",330.821046081154
"12100242",2503.29983862922,2652.750244,33.5,10,10-11-24,"Monitor Closely",250.329983862922
"12100243",2017.78782852223,919.21,6,5,12-04-24,"Keep as-it is",0
"12100244",2930.75585452313,856.300725,10.1666666666667,6,10-03-24,"Keep as-it is",0
"12100245",3892.52408677367,2836.76884131,27.6363636363636,11,12-10-24,"Monitor Closely",389.252408677367
"12100246",2725.14911590448,4958.56190107,22,7,10-08-24,"Monitor Closely",272.514911590448
"12100247",3805.69751991194,2493.11842647,0,10,12-09-24,"Monitor Closely",380.569751991194
"12100248",2889.53596190677,5408.56585615,80.6666666666667,6,12-02-24,"Monitor Closely",288.953596190677
"12100249",10249.9133479544,7460.60145361,4.42857142857143,14,11-08-24,"Monitor Closely",1024.99133479544
"12100250",584.348083893217,399.06690254,0,2,3-03-24,"Keep as-it is",0
"12100251",2964.15378350684,2011.1613,30,4,11-01-24,"Monitor Closely",296.415378350684
"12100253",2431.54638398489,2960.567172135,15.125,8,12-11-24,"Keep as-it is",0
"12100254",7097.32565218501,4339.95280464,11.125,8,12-04-24,"Monitor Closely",709.732565218501
"12100255",1381.2728155857,1654.23964929,45.875,8,12-06-24,"Monitor Closely",138.12728155857
"12100256",2031.51484515663,2390.044599645,53.5,8,8-06-24,"Monitor Closely",203.151484515663
"12100257",2620.21705843799,7383.49797036,30.4285714285714,7,12-05-24,"Monitor Closely",262.021705843799
"12100258",3841.44772618619,4378.012,0,4,7-11-24,"Monitor Closely",384.144772618619
"12100259",1280.21079238242,1179.80548008,6.2,5,9-03-24,"Keep as-it is",0
"12100260",5367.83809165914,6093.94068369,19.3636363636364,11,11-04-24,"Monitor Closely",536.783809165914
"12100261",1794.84039066598,2195.1456,36.6,5,4-10-24,"Monitor Closely",179.484039066598
"12100262",5201.26772297251,5821.728655,61.5555555555556,9,10-08-24,"Monitor Closely",520.126772297251
"12100263",1398.15206476176,715.15509,7.75,4,10-10-24,"Keep as-it is",0
"12100264",2133.73902571246,2361.373878,0,7,12-06-24,"Keep as-it is",0
"12100265",2790.91878182816,6048.254956,82.5714285714286,7,11-07-24,"Monitor Closely",279.091878182816
"12100266",3945.33566298263,3332.17438369,18.5,10,10-03-24,"Monitor Closely",394.533566298263
"12100267",2845.99709632938,1963.87591992,21.4285714285714,7,10-11-24,"Monitor Closely",284.599709632938
"12100268",5226.16186344554,5933.29861016,23.0833333333333,12,12-12-24,"Monitor Closely",522.616186344554
"12100269",3158.05091637054,7382.82998877,21.4285714285714,7,9-05-24,"Monitor Closely",315.805091637054
"12100270",1953.98434705137,5069.4341,30.75,4,10-10-24,"Monitor Closely",195.398434705137
"12100271",6070.3906314416,4713.2847,36.0625,16,12-05-24,"Monitor Closely",607.03906314416
"12100273",3160.68778480316,2349.695399,0,10,12-11-24,"Monitor Closely",316.068778480316
"12100274",2071.21906585043,1030.425,0,6,10-10-24,"Keep as-it is",0
"12100275",1357.9184694677,683.351044,229.25,4,12-03-24,"Monitor Closely",135.79184694677
"12100276",4165.29591284155,3617.8722,239.875,8,8-01-24,"Monitor Closely",416.529591284155
"12100277",5646.71684955909,4458.734975,63.4736842105263,19,12-05-24,"Consider Replacement",1411.67921238977
"12100278",665.829615439813,672.4939,0,2,6-06-24,"Keep as-it is",0
"12100282",2637.28374602434,2191.508868,0,6,8-09-24,"Keep as-it is",0
"12100283",3508.01167238454,1350.246302,0,8,10-09-24,"Monitor Closely",350.801167238454
"12100284",2007.02989177419,1827.259187,12.2,5,9-11-24,"Keep as-it is",0
"12100289",1540.73581500736,1384.300422,57.125,8,12-09-24,"Monitor Closely",154.073581500736
"12100291",3031.32419157573,2502.487895,35.6666666666667,6,12-12-24,"Monitor Closely",303.132419157573
"12100292",139.836473291144,18.885556,0,1,6-12-24,"Keep as-it is",0
"12100293",1507.71893464982,827.955368,22.5,4,12-09-24,"Monitor Closely",150.771893464982
"12100294",2857.26675494215,2494.51778,3.75,8,12-09-24,"Keep as-it is",0
"12100295",2868.32216586253,3161.983671,5.16666666666667,6,11-04-24,"Keep as-it is",0
"12100296",3283.10278316609,2965.216832,23.125,8,11-05-24,"Monitor Closely",328.310278316609
"12100297",3516.09024343738,7985.584667,0,2,8-07-24,"Monitor Closely",351.609024343738
"12100298",4258.61390798614,3865.839334,3.44444444444445,9,11-03-24,"Monitor Closely",425.861390798614
"12100299",3853.16911372675,4365.313499,124.1,10,10-02-24,"Monitor Closely",385.316911372675
"12100300",3039.60730673927,3385.5785,13.2857142857143,7,11-06-24,"Keep as-it is",0
"12100301",2737.77744451207,2622.202334,102,9,10-04-24,"Monitor Closely",273.777744451207
"12100302",3374.67535942595,2119.890835,34.7142857142857,7,12-06-24,"Monitor Closely",337.467535942595
"12100303",2346.95757577356,2609.581999,27,9,9-09-24,"Monitor Closely",234.695757577356
"12100304",1069.12286419038,1714.629156,30.6666666666667,3,10-09-24,"Monitor Closely",106.912286419038
"12100305",3310.1941163141,5084.240979,18,5,9-09-24,"Monitor Closely",331.01941163141
"12100306",5464.97238309477,5874.044833,21.8235294117647,17,10-06-24,"Monitor Closely",546.497238309477
"12100309",2686.55935985682,1466.913867,30.5,4,11-04-24,"Monitor Closely",268.655935985682
"12100310",5141.26308810888,6885.966444,39.5,10,6-10-24,"Monitor Closely",514.126308810888
"12100311",899.614959861499,1248.021733,0,2,5-01-24,"Keep as-it is",0
"12100312",3012.76822549862,3193.371556,0,8,9-10-24,"Keep as-it is",0
"12100313",1859.43888138061,1376.344266,0,5,10-09-24,"Keep as-it is",0
"12100314",4037.75727073849,3476.353345,20.6666666666667,9,11-03-24,"Monitor Closely",403.775727073849
"12100315",645.943140283055,215.231111,29.5,2,12-05-24,"Monitor Closely",64.5943140283055
"12100316",3947.2777208072,3442.890412,91.5555555555556,9,11-04-24,"Monitor Closely",394.72777208072
"12100317",671.528385650938,878.541235,30.5,2,8-12-24,"Monitor Closely",67.1528385650938
"12100318",1755.72034252708,1982.094578,23,4,12-06-24,"Monitor Closely",175.572034252708
"12100319",1528.94784024899,2190.754745,17.8,5,8-05-24,"Keep as-it is",0
"12100320",4525.06773763649,2014.699867,6.77777777777778,9,11-04-24,"Monitor Closely",452.506773763649
"12100321",2202.64476788532,2916.008733,114,8,8-07-24,"Monitor Closely",220.264476788532
"12100322",1106.76614529803,1477.695221,67.2,5,10-08-24,"Monitor Closely",110.676614529803
"12100323",1055.51254320003,632.5,0,1,3-04-24,"Keep as-it is",0
"12100325",10490.6567383365,12242.0629,158.842105263158,19,12-11-24,"Consider Replacement",2622.66418458412
"12100326",4710.66584872779,1116.944721,0,9,9-03-24,"Monitor Closely",471.066584872779
"12100327",1909.89767817218,621.280511,0,3,4-10-24,"Keep as-it is",0
"12100328",8101.32478081899,6513.946868,0,14,7-11-24,"Monitor Closely",810.132478081899
"12100329",4052.6045141629,3217.293334,0,18,10-01-24,"Monitor Closely",405.26045141629
"12100331",3775.38058312865,4734.472968,0,10,9-03-24,"Monitor Closely",377.538058312865
"12100332",4172.31416687176,3787.7886,0,12,9-12-24,"Monitor Closely",417.231416687176
"12100333",2809.56614049845,2203.015533,17.4285714285714,7,11-06-24,"Keep as-it is",0
"12100334",3135.0344962659,4015.547022,0,9,11-05-24,"Monitor Closely",313.50344962659
"12100335",1212.24379806074,2130.49396158,30,3,12-09-24,"Monitor Closely",121.224379806074
"12100336",2395.8560732882,1443.777464475,219,5,12-05-24,"Monitor Closely",239.58560732882
"12100338",713.545935463898,284.21993079,0,1,2-01-24,"Keep as-it is",0
"12100339",1328.56120600792,1079.26148263,22.5,4,5-06-24,"Monitor Closely",132.856120600792
"12100340",920.125126849039,2680.207572105,15,2,11-05-24,"Keep as-it is",0
"12100343",1213.95580912402,1720.046689,0,3,9-10-24,"Keep as-it is",0
"12100344",4352.65910919168,3364.577433,0,8,11-05-24,"Monitor Closely",435.265910919168
"12100345",2452.25129583715,1749.945689,52.5714285714286,7,12-10-24,"Monitor Closely",245.225129583715
"12100346",3277.50508218396,3784.112688,87.7333333333333,15,12-11-24,"Monitor Closely",327.750508218396
"12100347",1764.53325462184,855.531657,0,7,6-04-24,"Keep as-it is",0
"12100348",1006.09725721639,1254.455589,37.2222222222222,9,11-07-24,"Monitor Closely",100.609725721639
"12100350",2021.42241577669,1060.629378,15.5,4,10-02-24,"Keep as-it is",0
"12100351",3661.51529017346,3775.078356,79.2,10,11-11-24,"Monitor Closely",366.151529017346
"12100352",2249.30863915173,2414.678143,43.8571428571429,7,11-05-24,"Monitor Closely",224.930863915173
"12100353",2841.97138472889,1098.218508,7.75,8,11-04-24,"Keep as-it is",0
"12100354",948.005514858512,931.300372,10,3,9-09-24,"Keep as-it is",0
"12100355",2258.31034529756,2803.8611891175,27.8181818181818,11,11-11-24,"Monitor Closely",225.831034529756
"12100356",1219.46700932539,1974.770225,55.2,5,9-04-24,"Monitor Closely",121.946700932539
"12100357",4938.36650987256,4489.665167395,0,13,10-04-24,"Monitor Closely",493.836650987256
"12100467",2849.08393056088,1865.578354,0,8,12-02-24,"Keep as-it is",0
"12100468",2100.5794493196,2668.865024,5.16666666666667,12,12-05-24,"Keep as-it is",0
"12100469",1536.82778067748,1940.975734,5,12,8-09-24,"Keep as-it is",0
"12100473",3856.23361753251,6392.71916016,219.2,5,10-04-24,"Monitor Closely",385.623361753251
"12100476",11360.3958381673,9162.65164238,22.9,20,12-03-24,"Monitor Closely",1136.03958381673
"12100477",6637.41131688277,5553.3520127,134.75,12,12-06-24,"Consider Replacement",1659.35282922069
"12100478",10066.2201051688,7152.44442607,33.9411764705882,17,11-07-24,"Monitor Closely",1006.62201051688
"12100484",1359.48544647096,1243.539169,20.3333333333333,3,11-05-24,"Monitor Closely",135.948544647096
"12100485",2731.06037271155,1832.898525,98,5,9-05-24,"Monitor Closely",273.106037271155
"12100486",2467.61911755707,3688.416053,21.2307692307692,13,9-12-24,"Monitor Closely",246.761911755707
"12100487",6531.57501180283,6060.467531,17.4285714285714,14,12-09-24,"Monitor Closely",653.157501180283
"12100488",2369.99053677937,1769.087745,23.5555555555556,9,9-05-24,"Monitor Closely",236.999053677937
"12100489",4007.76331198165,2453.806035,22.9166666666667,12,11-08-24,"Monitor Closely",400.776331198165
"12100490",7045.29845405282,3978.965342,54.2105263157895,19,12-06-24,"Consider Replacement",1761.3246135132
"12100491",1982.34178471115,4360.11,0,2,12-04-24,"Keep as-it is",0
"12100492",9010.31270559994,7797.643043205,74.7692307692308,13,12-10-24,"Consider Replacement",2252.57817639998
"12100493",1654.48746768673,1817.506294,46,4,10-02-24,"Monitor Closely",165.448746768673
"12100499",10000.5975746123,11336.592267,23.2222222222222,18,11-04-24,"Monitor Closely",1000.05975746123
"12100500",11208.1571305345,7109.4108,57.8421052631579,19,12-03-24,"Consider Replacement",2802.03928263363
"12100501",6473.3778781467,11430.879264,57.5294117647059,17,8-06-24,"Consider Replacement",1618.34446953668
"12100502",8073.09481180087,10167.760934,32.6470588235294,17,12-08-24,"Monitor Closely",807.309481180087
"12100517",2184.07355123374,1452.642222,97.2,5,12-02-24,"Monitor Closely",218.407355123374
"12100518",3106.69792424418,2900.063333,29.7142857142857,7,9-10-24,"Monitor Closely",310.669792424418
"12100519",2497.72123861428,1891.186667,8.57142857142857,7,11-11-24,"Keep as-it is",0
"12100520",311.802474656942,487.099723,30.5714285714286,7,12-10-24,"Monitor Closely",31.1802474656942
"12100521",2558.75803469122,515.3,0,3,12-02-24,"Keep as-it is",0
"12100522",150.429823225833,800.645556,55.4,5,12-05-24,"Monitor Closely",15.0429823225833
"12100597",456.270875014074,266.9412670325,0,1,12-12-24,"Keep as-it is",0
"12100598",1221.50840775936,2070.613201,45.5,2,7-03-24,"Monitor Closely",122.150840775936
"12100617",6767.54859827698,6370.095754199,46.6153846153846,13,12-07-24,"Consider Replacement",1691.88714956924
"12100618",9304.70554269281,10558.053560291,22.625,16,11-07-24,"Monitor Closely",930.470554269281
"12100621",12670.3112369114,12160.655557,20.4666666666667,15,12-04-24,"Monitor Closely",1267.03112369114
"12100622",7421.55379477567,6207.725554,12.6470588235294,17,12-12-24,"Monitor Closely",742.155379477567
"12100623",12647.9557833365,15547.877777,22.88,25,12-08-24,"Monitor Closely",1264.79557833365
"12100624",4446.14132447431,7054.393333,16.4615384615385,13,12-11-24,"Monitor Closely",444.614132447431
"12100625",5121.82779095992,3606.965557,7.90909090909091,11,12-09-24,"Monitor Closely",512.182779095992
"12100626",5029.67684401329,4001.355557,71.3333333333333,9,12-06-24,"Monitor Closely",502.967684401329
"12100628",6729.99919459735,6990.927777,10.25,12,10-09-24,"Monitor Closely",672.999919459735
"12100629",11505.8400129894,10580.508889,28.6470588235294,17,12-04-24,"Monitor Closely",1150.58400129894
"12100630",7268.15139103947,7145.168888,22.578947368421,19,12-08-24,"Monitor Closely",726.815139103947
"12100631",8684.21015558639,8568.741112,6.88888888888889,18,11-07-24,"Monitor Closely",868.421015558639
"12100632",6398.21225420149,6284.422222,11.8461538461538,13,12-05-24,"Monitor Closely",639.821225420149
"12100639",8605.9068351914,5702.150519295,30.1666666666667,12,10-02-24,"Monitor Closely",860.59068351914
"12100640",9830.89905310118,9900.974848935,9.05882352941176,17,12-09-24,"Monitor Closely",983.089905310118
"12100641",10132.9461521891,7374.41825535,20.875,16,12-09-24,"Monitor Closely",1013.29461521891
"12100642",5465.69112510879,3418.06602642,16.7272727272727,11,12-09-24,"Monitor Closely",546.569112510879
"12100643",12015.483968283,12342.643254285,12.5294117647059,17,12-10-24,"Monitor Closely",1201.5483968283
"12100644",24036.929531495,17738.719233,20.3142857142857,70,12-03-24,"Monitor Closely",2403.69295314949
"12200001",2958.20494767965,2566.01485254,39,7,10-09-24,"Monitor Closely",295.820494767965
"12200002",4111.59590709252,3147.02515,0,6,12-12-24,"Monitor Closely",411.159590709252
"12200003",2104.83442586976,1892.484925,7.5,4,12-04-24,"Keep as-it is",0
"12200004",2683.26704762921,3388.31609492,10.1666666666667,6,9-10-24,"Keep as-it is",0
"12200005",2167.65400054935,2181.55374639,0,4,9-09-24,"Keep as-it is",0
"12200006",1594.08049765764,1282.51240361,20.6666666666667,3,10-01-24,"Monitor Closely",159.408049765764
"12200007",4636.12074542692,8309.27997968,0,7,12-12-24,"Monitor Closely",463.612074542692
"12200008",801.10690534048,1004.726344,90,2,6-11-24,"Monitor Closely",80.110690534048
"12200009",2928.43803036012,2730.450367,17.7142857142857,7,10-11-24,"Keep as-it is",0
"12200010",444.434988613902,1008.350078,29.5,2,12-02-24,"Monitor Closely",44.4434988613902
"12200011",648.629579322354,136.236111,0,1,3-07-24,"Keep as-it is",0
